"key","startTime","externalId","subtype","Sum Resv Qty","assetExternalIds","Sum of avl stk","endTime","Shipment no.","isDeleted","PO1 Plan dt","Container no.","Material Availability Offshore","Reqmt Qty","OrderKey","description","Dlv qty cum","Material","Material Availability Onshore","RealisticStartDt","type"
"MATERIAL_16910952_4","1679052226464","MATERIAL_16910952_4","16910952","4","[""23-PSV-96173""]","9","1679052226464","19677","false","2023-05-09T11:23:46.464Z","37995","Green","5","16910952","Materials for 16910952","10","28326","Green","2023-05-09T11:23:46.464Z","Material"
"MATERIAL_16962892_4","1679052226343","MATERIAL_16962892_4","16962892","2","[""23-PAH-96160-03""]","6","1679052226343","39812","false","2023-04-18T11:23:46.342Z","36326","Green","3","16962892","Materials for 16962892","7","25833","Green","2023-04-18T11:23:46.342Z","Material"
"MATERIAL_17039031_0","1679052226483","MATERIAL_17039031_0","17039031","2","[""23-ESDV-92551A-PST""]","5","1679052226483","33892","false","2023-05-03T11:23:46.483Z","30077","Green","3","17039031","Materials for 17039031","6","25998","Green","2023-05-03T11:23:46.483Z","Material"
"MATERIAL_17096971_3","1679052226360","MATERIAL_17096971_3","17096971","4","[""23-PDT-92522""]","9","1679052226360","38019","false","2023-03-03T11:23:46.360Z","31331","Green","5","17096971","Materials for 17096971","10","18848","Green","2023-03-03T11:23:46.360Z","Material"
"MATERIAL_17334414_2","1679052226478","MATERIAL_17334414_2","17334414","4","[""23-HV-96191-03""]","3","1679052226478","15847","false","2023-02-27T11:23:46.478Z","12071","Green","5","17334414","Materials for 17334414","4","14122","Green","2023-02-27T11:23:46.478Z","Material"
"MATERIAL_17334414_3","1679052226478","MATERIAL_17334414_3","17334414","4","[""23-HV-96191-03""]","2","1679052226478","12131","false","2023-02-27T11:23:46.478Z","36836","Green","5","17334414","Materials for 17334414","3","10711","Green","2023-02-27T11:23:46.478Z","Material"
"MATERIAL_17465968_3","1679052226446","MATERIAL_17465968_3","17465968","2","[""23-PT-96160-01""]","2","1679052226446","16716","false","2023-04-26T11:23:46.446Z","15359","Green","3","17465968","Materials for 17465968","3","30325","Green","2023-04-26T11:23:46.446Z","Material"
"MATERIAL_17513790_3","1679052226361","MATERIAL_17513790_3","17513790","1","[""23-PDI-96180""]","3","1679052226361","39977","false","2023-03-11T11:23:46.361Z","13388","Green","2","17513790","Materials for 17513790","4","31540","Green","2023-03-11T11:23:46.361Z","Material"
"MATERIAL_17612029_2","1679052226359","MATERIAL_17612029_2","17612029","1","[""LOR_NORWAY_SYSTEM_021_PSV96190""]","6","1679052226359","14023","false","2023-02-21T11:23:46.359Z","33013","Green","2","17612029","Materials for 17612029","7","34457","Green","2023-02-21T11:23:46.359Z","Material"
"MATERIAL_17653395_1","1679052226488","MATERIAL_17653395_1","17653395","5","[""LOR_NORWAY_SYSTEM_010_10AV1017""]","4","1679052226488","33923","false","2023-05-24T11:23:46.488Z","17149","Green","6","17653395","Materials for 17653395","5","28952","Green","2023-05-24T11:23:46.488Z","Material"
"MATERIAL_17743354_2","1679052226383","MATERIAL_17743354_2","17743354","2","[""23-EZSH-92501A""]","7","1679052226383","34158","false","2023-03-03T11:23:46.382Z","14966","Green","3","17743354","Materials for 17743354","8","16771","Green","2023-03-03T11:23:46.382Z","Material"
"MATERIAL_17767195_2","1679052226340","MATERIAL_17767195_2","17767195","2","[""23-PIC-92538-04""]","1","1679052226340","25437","false","2023-03-29T11:23:46.340Z","23797","Green","3","17767195","Materials for 17767195","2","36934","Green","2023-03-29T11:23:46.340Z","Material"
"MATERIAL_17769025_0","1679052226335","MATERIAL_17769025_0","17769025","1","[""23-FS-92543-05""]","4","1679052226335","38747","false","2023-03-23T11:23:46.335Z","28876","Green","2","17769025","Materials for 17769025","5","28793","Green","2023-03-23T11:23:46.335Z","Material"
"MATERIAL_17769025_4","1679052226335","MATERIAL_17769025_4","17769025","5","[""23-FS-92543-05""]","8","1679052226335","17896","false","2023-03-23T11:23:46.335Z","30451","Green","6","17769025","Materials for 17769025","9","29048","Green","2023-03-23T11:23:46.335Z","Material"
"MATERIAL_17840812_4","1679052226482","MATERIAL_17840812_4","17840812","3","[""45-V-90353""]","8","1679052226482","34779","false","2023-04-24T11:23:46.482Z","36025","Green","4","17840812","Materials for 17840812","9","32502","Green","2023-04-24T11:23:46.482Z","Material"
"MATERIAL_17869853_2","1679052226461","MATERIAL_17869853_2","17869853","4","[""23-TE-96111-03""]","4","1679052226461","17296","false","2023-04-05T11:23:46.461Z","29720","Green","5","17869853","Materials for 17869853","5","18847","Green","2023-04-05T11:23:46.461Z","Material"
"MATERIAL_17869853_3","1679052226461","MATERIAL_17869853_3","17869853","2","[""23-TE-96111-03""]","8","1679052226461","30071","false","2023-04-05T11:23:46.461Z","21689","Green","3","17869853","Materials for 17869853","9","19772","Green","2023-04-05T11:23:46.461Z","Material"
"MATERIAL_17963131_4","1679052226371","MATERIAL_17963131_4","17963131","5","[""23-PSV-96191""]","2","1679052226371","11555","false","2023-05-03T11:23:46.371Z","20033","Green","6","17963131","Materials for 17963131","3","10551","Green","2023-05-03T11:23:46.371Z","Material"
"MATERIAL_18056467_6","1679052226479","MATERIAL_18056467_6","18056467","4","[""LOR_NORWAY_SYSTEM_010_10XT1018""]","8","1679052226479","15012","false","2023-03-16T11:23:46.479Z","23341","Green","5","18056467","Materials for 18056467","9","32727","Green","2023-03-16T11:23:46.479Z","Material"
"MATERIAL_18250678_6","1679052226419","MATERIAL_18250678_6","18250678","3","[""LOR_NORWAY_SYSTEM_021_PSV96191""]","","1679052226419","","false","2023-02-25T11:23:46.419Z","","Orange","4","18250678","Materials for 18250678","","19240","Orange","2023-02-25T11:23:46.419Z","Material"
"MATERIAL_18310446_2","1679052226389","MATERIAL_18310446_2","18310446","3","[""23-TI-96137-02""]","7","1679052226389","13284","false","2023-05-22T11:23:46.389Z","28759","Green","4","18310446","Materials for 18310446","8","25359","Green","2023-05-22T11:23:46.389Z","Material"
"MATERIAL_18449210_2","1679052226423","MATERIAL_18449210_2","18449210","1","[""23-VA-9110-M01""]","8","1679052226423","23800","false","2023-04-08T11:23:46.423Z","26421","Green","2","18449210","Materials for 18449210","9","10996","Green","2023-04-08T11:23:46.423Z","Material"
"MATERIAL_18492581_1","1679052226416","MATERIAL_18492581_1","18492581","3","[""23-PV-96129""]","2","1679052226416","36942","false","2023-05-14T11:23:46.416Z","22425","Green","4","18492581","Materials for 18492581","3","18005","Green","2023-05-14T11:23:46.416Z","Material"
"MATERIAL_18500377_5","1679052226476","MATERIAL_18500377_5","18500377","4","[""23-TW-96183""]","8","1679052226476","30480","false","2023-05-09T11:23:46.476Z","21071","Green","5","18500377","Materials for 18500377","9","16874","Green","2023-05-09T11:23:46.476Z","Material"
"MATERIAL_18708990_3","1679052226425","MATERIAL_18708990_3","18708990","3","[""23-LT-96182-01""]","9","1679052226425","16733","false","2023-05-07T11:23:46.425Z","27925","Green","4","18708990","Materials for 18708990","10","25427","Green","2023-05-07T11:23:46.425Z","Material"
"MATERIAL_18945492_6","1679052226443","MATERIAL_18945492_6","18945492","2","[""23-KA-9101-M01-60A""]","","1679052226443","","false","2023-03-22T11:23:46.443Z","","Orange","3","18945492","Materials for 18945492","","28264","Orange","2023-03-22T11:23:46.443Z","Material"
"MATERIAL_18945492_8","1679052226443","MATERIAL_18945492_8","18945492","4","[""23-KA-9101-M01-60A""]","","1679052226443","","false","2023-05-22T11:23:46.443Z","","Red","5","18945492","Materials for 18945492","","19307","Orange","2023-05-22T11:23:46.443Z","Material"
"MATERIAL_19010379_4","1679052226464","MATERIAL_19010379_4","19010379","2","[""LOR_NORWAY_SYSTEM_011_11-XV-12040""]","3","1679052226464","30034","false","2023-05-11T11:23:46.464Z","20410","Green","3","19010379","Materials for 19010379","4","36282","Green","2023-05-11T11:23:46.464Z","Material"
"MATERIAL_19091982_1","1679052226418","MATERIAL_19091982_1","19091982","5","[""23-FO-96180""]","6","1679052226418","23690","false","2023-06-06T11:23:46.418Z","38011","Green","6","19091982","Materials for 19091982","7","32446","Green","2023-06-06T11:23:46.418Z","Material"
"MATERIAL_19091982_4","1679052226418","MATERIAL_19091982_4","19091982","2","[""23-FO-96180""]","5","1679052226418","26019","false","2023-06-06T11:23:46.418Z","32339","Green","3","19091982","Materials for 19091982","6","38647","Green","2023-06-06T11:23:46.418Z","Material"
"MATERIAL_19127073_3","1679052226352","MATERIAL_19127073_3","19127073","4","[""48-PAL-96961""]","5","1679052226352","14796","false","2023-03-25T11:23:46.352Z","15380","Green","5","19127073","Materials for 19127073","6","10397","Green","2023-03-25T11:23:46.352Z","Material"
"MATERIAL_19127339_0","1679052226488","MATERIAL_19127339_0","19127339","3","[""23-FS-92543-06""]","9","1679052226488","22774","false","2023-05-30T11:23:46.488Z","21374","Green","4","19127339","Materials for 19127339","10","14236","Green","2023-05-30T11:23:46.488Z","Material"
"MATERIAL_19127339_2","1679052226488","MATERIAL_19127339_2","19127339","4","[""23-FS-92543-06""]","9","1679052226488","15016","false","2023-05-30T11:23:46.488Z","17725","Green","5","19127339","Materials for 19127339","10","33976","Green","2023-05-30T11:23:46.488Z","Material"
"MATERIAL_19175057_5","1679052226471","MATERIAL_19175057_5","19175057","5","[""23-1ST_STAGE_COMP_LUBE_OIL_SYS-PH""]","7","1679052226471","24095","false","2023-03-13T11:23:46.471Z","31362","Green","6","19175057","Materials for 19175057","8","15673","Green","2023-03-13T11:23:46.471Z","Material"
"MATERIAL_19216299_1","1679052226465","MATERIAL_19216299_1","19216299","2","[""23-KA-9101-APH""]","3","1679052226465","20786","false","2023-05-21T11:23:46.465Z","28217","Green","3","19216299","Materials for 19216299","4","26251","Green","2023-05-21T11:23:46.465Z","Material"
"MATERIAL_19216299_2","1679052226465","MATERIAL_19216299_2","19216299","2","[""23-KA-9101-APH""]","3","1679052226465","37303","false","2023-05-21T11:23:46.465Z","13768","Green","3","19216299","Materials for 19216299","4","16117","Green","2023-05-21T11:23:46.465Z","Material"
"MATERIAL_1929445_3","1679052226329","MATERIAL_1929445_3","1929445","5","[""45-HV-92613-03""]","5","1679052226329","12074","false","2023-03-01T11:23:46.329Z","38447","Green","6","1929445","Materials for 1929445","6","15269","Green","2023-03-01T11:23:46.329Z","Material"
"MATERIAL_19312007_4","1679052226483","MATERIAL_19312007_4","19312007","1","[""23-XY-92543-04""]","6","1679052226483","33862","false","2023-05-04T11:23:46.483Z","30111","Green","2","19312007","Materials for 19312007","7","25636","Green","2023-05-04T11:23:46.483Z","Material"
"MATERIAL_19331267_1","1679052226355","MATERIAL_19331267_1","19331267","4","[""23-EPV-92521""]","9","1679052226355","36380","false","2023-04-21T11:23:46.355Z","32963","Green","5","19331267","Materials for 19331267","10","36364","Green","2023-04-21T11:23:46.355Z","Material"
"MATERIAL_19350051_2","1679052226461","MATERIAL_19350051_2","19350051","1","[""23-KA-9101-A01""]","5","1679052226461","39215","false","2023-04-01T11:23:46.461Z","37207","Green","2","19350051","Materials for 19350051","6","28861","Green","2023-04-01T11:23:46.461Z","Material"
"MATERIAL_19434925_5","1679052226434","MATERIAL_19434925_5","19434925","5","[""23-PDAH-96162""]","9","1679052226434","12548","false","2023-03-05T11:23:46.434Z","12005","Green","6","19434925","Materials for 19434925","10","38261","Green","2023-03-05T11:23:46.434Z","Material"
"MATERIAL_19553112_2","1679052226475","MATERIAL_19553112_2","19553112","4","[""23-EXY-92551B-03""]","1","1679052226475","29060","false","2023-05-06T11:23:46.475Z","25437","Green","5","19553112","Materials for 19553112","2","30177","Green","2023-05-06T11:23:46.475Z","Material"
"MATERIAL_19637251_1","1679052226446","MATERIAL_19637251_1","19637251","3","[""23-PI-92535""]","4","1679052226446","16760","false","2023-04-21T11:23:46.445Z","34155","Green","4","19637251","Materials for 19637251","5","39811","Green","2023-04-21T11:23:46.445Z","Material"
"MATERIAL_19637251_4","1679052226446","MATERIAL_19637251_4","19637251","4","[""23-PI-92535""]","7","1679052226446","36291","false","2023-04-21T11:23:46.445Z","18248","Green","5","19637251","Materials for 19637251","8","21652","Green","2023-04-21T11:23:46.445Z","Material"
"MATERIAL_19637251_5","1679052226446","MATERIAL_19637251_5","19637251","3","[""23-PI-92535""]","5","1679052226446","22991","false","2023-04-21T11:23:46.445Z","18368","Green","4","19637251","Materials for 19637251","6","27133","Green","2023-04-21T11:23:46.445Z","Material"
"MATERIAL_19664633_1","1679052226370","MATERIAL_19664633_1","19664633","2","[""23-PT-92504""]","2","1679052226370","32502","false","2023-04-14T11:23:46.369Z","15495","Green","3","19664633","Materials for 19664633","3","30382","Green","2023-04-14T11:23:46.369Z","Material"
"MATERIAL_19664633_2","1679052226370","MATERIAL_19664633_2","19664633","3","[""23-PT-92504""]","5","1679052226370","29274","false","2023-04-14T11:23:46.369Z","34209","Green","4","19664633","Materials for 19664633","6","13043","Green","2023-04-14T11:23:46.369Z","Material"
"MATERIAL_19695919_2","1679052226374","MATERIAL_19695919_2","19695919","1","[""23-TE-96111-02""]","6","1679052226374","16559","false","2023-02-28T11:23:46.374Z","28141","Green","2","19695919","Materials for 19695919","7","33778","Green","2023-02-28T11:23:46.374Z","Material"
"MATERIAL_19845822_0","1679052226428","MATERIAL_19845822_0","19845822","3","[""LOR_NORWAY_SYSTEM_021_21PT1019""]","2","1679052226428","33438","false","2023-02-24T11:23:46.428Z","25331","Green","4","19845822","Materials for 19845822","3","38891","Green","2023-02-24T11:23:46.428Z","Material"
"MATERIAL_19943073_4","1679052226416","MATERIAL_19943073_4","19943073","2","[""23-HV-92527-01""]","1","1679052226416","14792","false","2023-05-12T11:23:46.416Z","25167","Green","3","19943073","Materials for 19943073","2","17118","Green","2023-05-12T11:23:46.416Z","Material"
"MATERIAL_20084888_6","1679052226369","MATERIAL_20084888_6","20084888","5","[""23-FI-96151""]","","1679052226369","","false","2023-04-11T11:23:46.369Z","","Orange","6","20084888","Materials for 20084888","","15921","Orange","2023-04-11T11:23:46.369Z","Material"
"MATERIAL_20086782_3","1679052226416","MATERIAL_20086782_3","20086782","2","[""60-EN-9011A+80E2""]","5","1679052226416","29829","false","2023-05-15T11:23:46.416Z","15269","Green","3","20086782","Materials for 20086782","6","28286","Green","2023-05-15T11:23:46.416Z","Material"
"MATERIAL_20097514_0","1679052226385","MATERIAL_20097514_0","20097514","3","[""23-FE-96167""]","6","1679052226385","20487","false","2023-04-01T11:23:46.385Z","11040","Green","4","20097514","Materials for 20097514","7","15268","Green","2023-04-01T11:23:46.385Z","Material"
"MATERIAL_20116134_3","1679052226479","MATERIAL_20116134_3","20116134","5","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","9","1679052226479","25593","false","2023-03-10T11:23:46.479Z","26700","Green","6","20116134","Materials for 20116134","10","38946","Green","2023-03-10T11:23:46.479Z","Material"
"MATERIAL_20285971_1","1679052226359","MATERIAL_20285971_1","20285971","2","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H03""]","8","1679052226359","33841","false","2023-02-20T11:23:46.359Z","36767","Green","3","20285971","Materials for 20285971","9","12036","Green","2023-02-20T11:23:46.359Z","Material"
"MATERIAL_20316592_4","1679052226346","MATERIAL_20316592_4","20316592","2","[""LOR_NORWAY_SYSTEM_021_21PT1017""]","8","1679052226346","22323","false","2023-05-20T11:23:46.346Z","31904","Green","3","20316592","Materials for 20316592","9","17874","Green","2023-05-20T11:23:46.346Z","Material"
"MATERIAL_20326862_1","1679052226415","MATERIAL_20326862_1","20326862","5","[""23-LG-92523-02""]","7","1679052226415","21997","false","2023-04-30T11:23:46.415Z","18099","Green","6","20326862","Materials for 20326862","8","20200","Green","2023-04-30T11:23:46.415Z","Material"
"MATERIAL_20326862_5","1679052226415","MATERIAL_20326862_5","20326862","3","[""23-LG-92523-02""]","9","1679052226415","15185","false","2023-04-30T11:23:46.415Z","35795","Green","4","20326862","Materials for 20326862","10","15546","Green","2023-04-30T11:23:46.415Z","Material"
"MATERIAL_20342511_3","1679052226444","MATERIAL_20342511_3","20342511","5","[""23-EC-9102""]","7","1679052226444","21777","false","2023-04-06T11:23:46.444Z","35373","Green","6","20342511","Materials for 20342511","8","35651","Green","2023-04-06T11:23:46.444Z","Material"
"MATERIAL_20360953_2","1679052226372","MATERIAL_20360953_2","20360953","4","[""23-EPV-92551B""]","8","1679052226372","35333","false","2023-05-14T11:23:46.372Z","18209","Green","5","20360953","Materials for 20360953","9","34296","Green","2023-05-14T11:23:46.372Z","Material"
"MATERIAL_20561589_0","1679052226489","MATERIAL_20561589_0","20561589","2","[""LOR_NORWAY_SYSTEM_010_10PSV1017""]","2","1679052226489","28952","false","2023-06-07T11:23:46.489Z","25318","Green","3","20561589","Materials for 20561589","3","10480","Green","2023-06-07T11:23:46.489Z","Material"
