"key","startTime","WorkOperationCompletedByUserName","isClosed","Workcenter","WorkOperationHours","isDeleted","WorkOperationNumber","type","WorkOperationActualHours","isWOClosed","externalId","WorkOperationCompletedDateTime","description","Number","WorkOperationRemainingHours","assetExternalIds","WorkOperationCompletedByUserID","Work","endTime","WorkOperationName","WorkOperationID","Class","Order"
"WO_24866628_operation_2","1682594626422","","false","SUPV","40","false","0002","operation","27","false","WO_24866628_operation_2","","General ESDV shutdown","2","10","[""48-XI-96964B""]","","13","1682681026422","Instrumentation ESV performance check","24866628-0002","Post","24866628"
"WO_24983408_operation_2","1684322626462","","false","ELEC","31","false","0002","operation","22","false","WO_24983408_operation_2","","Leaking ESDV turn off","2","13","[""23-TAH-96131-02""]","","21","1684409026462","Leaking BDSV survey","24983408-0002","Post","24983408"
"WO_25296269_operation_1","1687260226426","","false","WELD","38","false","0001","operation","30","false","WO_25296269_operation_1","","Leaking VALVE check","2","12","[""23-LALL-92523-01""]","","9","1687346626426","Leaking Fire extinguisher safety check","25296269-0001","Exe","25296269"
"WO_25296269_operation_2","1687260226426","","false","MECH","40","false","0002","operation","28","false","WO_25296269_operation_2","","Required:  PIPE turn off","1","5","[""23-LALL-92523-01""]","","8","1687346626426","Instrumentation PSV test","25296269-0002","Exe","25296269"
"WO_25459781_operation_2","1679311426419","","false","MECH","4","false","0002","operation","18","false","WO_25459781_operation_2","","Required:  PSV inspection","2","19","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H06""]","","17","1679397826419","Required:  VALVE turn off","25459781-0002","Exe","25459781"
"WO_25725262_operation_1","1684927426371","","false","MECH","10","false","0001","operation","32","false","WO_25725262_operation_1","","Instrumentation Fire extinguisher turn off","2","18","[""23-PSV-96192""]","","18","1685013826371","General PSV inspection","25725262-0001","Pre","25725262"
"WO_26068508_operation_0","1686655426476","","false","WELD","36","false","0000","operation","38","false","WO_26068508_operation_0","","Initial BDSV inspection","2","13","[""23-HV-92526""]","","16","1686741826476","Instrumentation BDSV inspection","26068508-0000","Pre","26068508"
"WO_26153550_operation_1","1680693826479","","false","INST","4","false","0001","operation","17","false","WO_26153550_operation_1","","Instrumentation Fire extinguisher failure","2","20","[""23-PIC-92538-01""]","","21","1680780226479","Initial BDSV failure","26153550-0001","Pre","26153550"
"WO_26160171_operation_0","1687173826347","","false","TECH","12","false","0000","operation","9","false","WO_26160171_operation_0","","Required:  ESDV performance check","1","12","[""23-KA-9101-APE""]","","14","1687260226347","Required:  BDSV turn off","26160171-0000","Post","26160171"
"WO_26204914_operation_1","1680693826392","","false","WELD","23","false","0001","operation","38","false","WO_26204914_operation_1","","General Fire extinguisher turn off","3","17","[""LOR_NORWAY_SYSTEM_010_10AV2001""]","","20","1680780226392","General ESV check","26204914-0001","Post","26204914"
"WO_26238816_operation_0","1684495426343","","false","MECH","30","false","0000","operation","5","false","WO_26238816_operation_0","","Required:  ESDV shutdown","3","14","[""23-TE-96112-04""]","","8","1684581826343","Instrumentation PSV test","26238816-0000","Exe","26238816"
"WO_26244279_operation_2","1688124226489","","false","MECH","17","false","0002","operation","39","false","WO_26244279_operation_2","","General PIPE shutdown","3","19","[""23-PCV-96176""]","","3","1688210626489","General PIPE test","26244279-0002","Post","26244279"
"WO_2624576_operation_0","1684322626474","","false","ELEC","25","false","0000","operation","12","false","WO_2624576_operation_0","","General Fire extinguisher performance check","3","11","[""23-TE-96136-06""]","","8","1684409026474","Instrumentation Fire extinguisher maintenance","2624576-0000","Post","2624576"
"WO_26249609_operation_1","1687433026417","","false","WELD","25","false","0001","operation","37","false","WO_26249609_operation_1","","Instrumentation ESV survey","2","13","[""23-PALL-96186-01""]","","9","1687519426417","Initial PIPE check","26249609-0001","Pre","26249609"
"WO_26496862_operation_2","1680261826329","","false","ELEC","28","false","0002","operation","38","false","WO_26496862_operation_2","","Initial PIPE shutdown","2","15","[""23-ZE-96121-01""]","","11","1680348226329","General ESDV test","26496862-0002","Post","26496862"
"WO_26603196_operation_1","1680780226459","","false","MECH","24","false","0001","operation","9","false","WO_26603196_operation_1","","Leaking BDSV shutdown","2","16","[""23-TI-96183""]","","23","1680866626459","Initial ESV check","26603196-0001","Exe","26603196"
"WO_26685494_operation_2","1680607426471","","false","INST","12","false","0002","operation","22","false","WO_26685494_operation_2","","Initial VALVE maintenance","2","14","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H04""]","","22","1680693826471","Initial PIPE failure","26685494-0002","Post","26685494"
"WO_26747453_operation_1","1685013826387","","false","WELD","28","false","0001","operation","39","false","WO_26747453_operation_1","","Instrumentation PIPE check","2","17","[""23-TI-92533""]","","16","1685100226387","Required:  PSV maintenance","26747453-0001","Pre","26747453"
"WO_26934837_operation_0","1684754626482","","false","MECH","9","false","0000","operation","27","false","WO_26934837_operation_0","","Leaking VALVE shutdown","2","15","[""23-LY-92521A""]","","7","1684841026482","Instrumentation VALVE safety check","26934837-0000","Pre","26934837"
"WO_27253866_operation_0","1686223426416","","false","WELD","39","false","0000","operation","8","false","WO_27253866_operation_0","","Initial VALVE safety check","1","20","[""23-TT-92504""]","","11","1686309826416","General PSV safety check","27253866-0000","Post","27253866"
"WO_27682943_operation_1","1683372226341","","false","TECH","29","false","0001","operation","35","false","WO_27682943_operation_1","","Initial BDSV survey","2","10","[""23-YT-96123""]","","3","1683458626341","Instrumentation PIPE check","27682943-0001","Post","27682943"
"WO_27696182_operation_1","1680089026392","","false","INST","13","false","0001","operation","23","false","WO_27696182_operation_1","","General Fire extinguisher shutdown","2","1","[""23-KA-9101-M01-62A""]","","19","1680175426392","General Fire extinguisher test","27696182-0001","Post","27696182"
"WO_27696182_operation_2","1680089026392","","false","ELEC","10","false","0002","operation","39","false","WO_27696182_operation_2","","Leaking ESV performance check","1","4","[""23-KA-9101-M01-62A""]","","23","1680175426392","Instrumentation Fire extinguisher check","27696182-0002","Pre","27696182"
"WO_27715593_operation_2","1684409026424","","false","WELD","34","false","0002","operation","35","false","WO_27715593_operation_2","","General ESDV performance check","2","7","[""23-YT-96123""]","","14","1684495426424","General ESV inspection","27715593-0002","Post","27715593"
"WO_27965178_operation_3","1684581826355","","false","SUPV","10","false","0003","operation","32","false","WO_27965178_operation_3","","Initial PSV safety check","1","1","[""23-TAH-96168""]","","19","1684668226355","Leaking ESDV survey","27965178-0003","Post","27965178"
"WO_28179849_operation_3","1683026626444","","false","MECH","32","false","0003","operation","14","false","WO_28179849_operation_3","","General ESDV safety check","3","14","[""45-TI-92506""]","","5","1683113026444","General Fire extinguisher test","28179849-0003","Pre","28179849"
"WO_28460798_operation_3","1683113026341","","false","MECH","36","false","0003","operation","24","false","WO_28460798_operation_3","","Instrumentation PIPE turn off","3","6","[""23-XT-96125""]","","21","1683199426341","Instrumentation ESV failure","28460798-0003","Pre","28460798"
"WO_2850494_operation_1","1683545026405","","false","WELD","8","false","0001","operation","2","false","WO_2850494_operation_1","","Instrumentation PIPE performance check","3","8","[""23-PT-96150-01""]","","23","1683631426405","Leaking ESV safety check","2850494-0001","Pre","2850494"
"WO_2854046_operation_1","1683977026445","","false","MECH","24","false","0001","operation","34","false","WO_2854046_operation_1","","Initial PSV safety check","2","13","[""23-TW-92524""]","","15","1684063426445","Leaking PIPE turn off","2854046-0001","Exe","2854046"
"WO_2865347_operation_1","1680261826458","","false","SUPV","34","false","0001","operation","20","false","WO_2865347_operation_1","","Initial PSV maintenance","2","11","[""23-LALL-92523-02""]","","1","1680348226458","Initial BDSV maintenance","2865347-0001","Pre","2865347"
"WO_28820497_operation_0","1687692226347","","false","INST","9","false","0000","operation","18","false","WO_28820497_operation_0","","Leaking PSV test","2","2","[""LOR_NORWAY_SYSTEM_021_FO96187""]","","4","1687778626347","Initial Fire extinguisher test","28820497-0000","Post","28820497"
"WO_2882356_operation_0","1687605826468","","false","ELEC","27","false","0000","operation","34","false","WO_2882356_operation_0","","Leaking PIPE survey","2","7","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H05""]","","17","1687692226468","Initial PSV safety check","2882356-0000","Post","2882356"
"WO_28850164_operation_1","1682076226384","","false","SUPV","22","false","0001","operation","20","false","WO_28850164_operation_1","","General Fire extinguisher survey","1","10","[""23-TAH-96101-03""]","","3","1682162626384","Required:  Fire extinguisher test","28850164-0001","Pre","28850164"
"WO_28850164_operation_2","1682076226384","","false","INST","14","false","0002","operation","29","false","WO_28850164_operation_2","","Leaking VALVE survey","1","1","[""23-TAH-96101-03""]","","23","1682162626384","Leaking BDSV shutdown","28850164-0002","Post","28850164"
"WO_28851485_operation_1","1681298626384","","false","WELD","26","false","0001","operation","21","false","WO_28851485_operation_1","","Required:  BDSV check","2","11","[""23-FO-96101""]","","15","1681385026384","Initial PSV performance check","28851485-0001","Post","28851485"
"WO_28851485_operation_2","1681298626384","","false","MECH","11","false","0002","operation","19","false","WO_28851485_operation_2","","Instrumentation BDSV test","3","20","[""23-FO-96101""]","","10","1681385026384","General ESDV check","28851485-0002","Exe","28851485"
"WO_28856169_operation_0","1685100226475","","false","WELD","27","false","0000","operation","23","false","WO_28856169_operation_0","","General ESDV inspection","2","3","[""23-LAH-96182-01""]","","18","1685186626475","Instrumentation BDSV safety check","28856169-0000","Exe","28856169"
"WO_28856169_operation_1","1685100226475","","false","ELEC","40","false","0001","operation","18","false","WO_28856169_operation_1","","Instrumentation ESV maintenance","1","13","[""23-LAH-96182-01""]","","20","1685186626475","Required:  Fire extinguisher maintenance","28856169-0001","Post","28856169"
"WO_28864435_operation_2","1681989826400","","false","TECH","11","false","0002","operation","4","false","WO_28864435_operation_2","","Leaking PIPE shutdown","1","1","[""LOR_NORWAY_SYSTEM_021_PSV96192""]","","16","1682076226400","Initial PIPE check","28864435-0002","Exe","28864435"
"WO_28875309_operation_3","1680866626459","","false","INST","23","false","0003","operation","20","false","WO_28875309_operation_3","","Initial Fire extinguisher check","1","16","[""23-HV-92540-01""]","","18","1680953026459","Initial ESDV turn off","28875309-0003","Exe","28875309"
"WO_28881239_operation_0","1684236226474","","false","TECH","22","false","0000","operation","17","false","WO_28881239_operation_0","","Leaking BDSV shutdown","2","17","[""23-TAHH-96104""]","","2","1684322626474","Leaking PIPE check","28881239-0000","Pre","28881239"
"WO_28881239_operation_1","1684236226474","","false","WELD","26","false","0001","operation","22","false","WO_28881239_operation_1","","Initial ESV survey","1","2","[""23-TAHH-96104""]","","2","1684322626474","Instrumentation PIPE failure","28881239-0001","Pre","28881239"
"WO_28948361_operation_0","1680002626382","","false","TECH","7","false","0000","operation","7","false","WO_28948361_operation_0","","Instrumentation VALVE safety check","2","8","[""23-YXY-92545-05""]","","16","1680089026382","Initial ESDV performance check","28948361-0000","Pre","28948361"
"WO_29098152_operation_0","1683631426354","","false","WELD","9","false","0000","operation","1","false","WO_29098152_operation_0","","Required:  ESV test","1","0","[""23-LV-92521A""]","","22","1683717826354","Leaking VALVE survey","29098152-0000","Pre","29098152"
"WO_29127151_operation_3","1681903426352","","false","TECH","37","false","0003","operation","13","false","WO_29127151_operation_3","","Required:  PSV test","2","19","[""23-TAH-96116-01""]","","7","1681989826352","General VALVE inspection","29127151-0003","Exe","29127151"
"WO_29159415_operation_0","1681903426480","","false","TECH","17","false","0000","operation","6","false","WO_29159415_operation_0","","Instrumentation VALVE performance check","1","5","[""23-TAHH-96104""]","","8","1681989826480","Instrumentation BDSV safety check","29159415-0000","Exe","29159415"
"WO_29261929_operation_0","1679484226470","","false","INST","18","false","0000","operation","34","false","WO_29261929_operation_0","","Leaking Fire extinguisher failure","2","11","[""23-PI-96186-03""]","","14","1679570626470","Initial ESV inspection","29261929-0000","Exe","29261929"
